Lotus
 sell book,,,,Buy Book
 OrderID,Quantity,Price,,Price,Quantity,OrderID
ord1997810,470,254,,753,270,ord1987656
ord1987397,290,254,,753,880,ord1987387
ord1982522,370,254,,753,820,ord1990212
ord1981181,500,254,,753,240,ord1950975
ord1974453,430,253,,753,360,ord1924823
ord1997191,410,252,,753,110,ord1920904
ord1981153,140,252,,753,980,ord1874909
ord1978452,300,252,,753,250,ord1861248
ord1973768,960,252,,753,660,ord1861729
ord1981892,210,251,,753,460,ord1848763
ord1972674,560,251,,753,320,ord1846201
ord1980248,920,250,,753,770,ord1827450
ord1997130,330,248,,753,180,ord1811757
ord1981795,430,248,,753,560,ord1790879
ord1997114,740,247,,754,100,ord1969960
ord1978793,420,247,,754,470,ord1951634
ord1992377,470,246,,754,760,ord1944058
ord1974278,480,246,,754,590,ord1941986
ord1989267,670,245,,754,510,ord1941929
ord1982098,260,245,,754,950,ord1924295
ord1975267,410,245,,754,160,ord1917203
ord1767995,340,244,,754,330,ord1915280
ord1772715,410,244,,754,100,ord1914265
ord1787041,300,244,,754,410,ord1913885
ord1744023,390,244,,754,990,ord1909166
ord1740799,920,244,,754,790,ord1891633
ord1739246,710,244,,754,880,ord1884532
ord1715909,820,244,,754,920,ord1880551
ord1712103,450,244,,754,980,ord1872095
ord1713298,200,244,,754,950,ord1842158
ord1702937,540,244,,754,850,ord1821706
ord1676010,220,244,,755,980,ord1986178
ord1672228,1000,244,,755,170,ord1978514
ord1671555,580,244,,755,370,ord1953347
ord1649897,230,244,,755,850,ord1952695
ord1645567,380,244,,755,860,ord1944893
ord1646349,720,244,,755,790,ord1932460
ord1633358,840,244,,755,340,ord1914453
ord1993348,520,243,,755,230,ord1909708
ord1963735,780,243,,755,840,ord1897132
ord1954314,900,243,,755,690,ord1895593
ord1951997,230,243,,755,910,ord1893804
ord1946992,580,243,,755,1000,ord1865473
ord1943268,910,243,,755,430,ord1859469
ord1939257,510,243,,755,830,ord1853054
ord1937482,490,243,,755,450,ord1851600
ord1917289,600,243,,755,950,ord1847522
ord1908833,300,243,,755,670,ord1845597
ord1883329,930,243,,755,360,ord1833471
ord1875196,1000,243,,755,280,ord1815747
ord1866903,840,243,,755,510,ord1806568
ord1852016,710,243,,755,580,ord1805453
ord1836179,730,243,,755,270,ord1799349
ord1830816,780,243,,756,800,ord1999325
ord1830531,740,243,,756,490,ord1998315
ord1830527,450,243,,756,180,ord1989555
ord1789523,900,243,,756,840,ord1976492
ord1779557,510,243,,756,400,ord1957499
ord1766381,810,243,,756,220,ord1951562
ord1760584,730,243,,756,740,ord1942568
ord1751026,970,243,,756,830,ord1923882
ord1749025,830,243,,756,130,ord1920826
ord1744652,190,243,,756,610,ord1921735
ord1740493,640,243,,756,970,ord1916347
ord1726341,1000,243,,756,700,ord1916727
ord1722640,150,243,,756,730,ord1912168
ord1714797,270,243,,756,920,ord1908546
ord1710926,420,243,,756,630,ord1895748
ord1703598,700,243,,756,380,ord1889398
ord1673280,930,243,,756,720,ord1875968
ord1664189,970,243,,756,330,ord1872045
ord1630261,660,243,,756,980,ord1872363
ord1621056,630,243,,756,760,ord1874716
ord1619989,500,243,,756,900,ord1862092
ord1364660,270,242,,756,880,ord1838933
ord1327794,600,242,,756,580,ord1833806
ord1292114,220,242,,756,740,ord1825089
ord1125763,810,242,,756,820,ord1814993
ord1258722,180,242,,756,230,ord1803885
ord1202500,970,242,,756,530,ord1796032
ord1187160,980,242,,756,380,ord1795035
ord1178452,110,242,,757,660,ord1977991
ord1138316,210,242,,757,530,ord1963084
ord1963982,450,242,,757,780,ord1906669
ord1963243,590,242,,757,190,ord1895747
ord1959617,220,242,,757,500,ord1876568
ord1961734,740,242,,757,440,ord1858618
ord1943274,200,242,,757,740,ord1851576
ord1937930,300,242,,757,100,ord1828980
ord1920069,960,242,,757,160,ord1814470
ord1908959,340,242,,757,510,ord1788004
ord1902598,280,242,,758,630,ord1990955
ord1902430,500,242,,758,810,ord1967255
ord1881992,270,242,,758,300,ord1946996
ord1877852,420,242,,758,570,ord1947333
ord1874496,700,242,,758,190,ord1943389
ord1865186,940,242,,758,420,ord1941582
ord1861137,550,242,,758,480,ord1940365
ord1859912,140,242,,758,190,ord1907732
ord1856346,730,242,,758,500,ord1902399
ord1854363,220,242,,758,700,ord1896251
ord1845504,890,242,,758,340,ord1884234
ord1833616,990,242,,758,240,ord1881865
ord1819609,930,242,,758,220,ord1883930
ord1816494,730,242,,758,130,ord1856359
ord1802531,770,242,,758,210,ord1849041
ord1804701,420,242,,758,780,ord1846619
ord1801208,280,242,,758,440,ord1847689
ord1798633,670,242,,758,900,ord1835384
ord1794232,990,242,,758,690,ord1816947
ord1789756,890,242,,758,710,ord1809410
ord1773665,990,242,,758,490,ord1801763
ord1762575,900,242,,758,300,ord1799711
ord1753320,680,242,,758,770,ord1795038
ord1723271,310,242,,758,680,ord1785753
ord1711661,890,242,,758,360,ord1788929
ord1705540,810,242,,758,20,ord1780952
ord1702782,780,242,,759,170,ord1187029
ord1693038,140,242,,759,760,ord1175821
ord1687209,840,242,,759,280,ord1405250
ord1686660,450,242,,759,530,ord1392626
ord1677776,570,242,,759,160,ord1157895
ord1672751,590,242,,759,950,ord1126204
ord1655617,140,242,,759,840,ord1998182
ord1587826,200,242,,759,460,ord1984691
ord1487202,510,242,,759,450,ord1976482
ord1414319,310,242,,759,250,ord1945407
ord1333003,360,242,,759,710,ord1934752
ord1214948,460,242,,759,950,ord1930441
ord1220831,100,242,,759,540,ord1927352
ord1227366,420,242,,759,200,ord1921900
ord1227618,310,242,,759,220,ord1910381
ord1228160,1000,242,,759,140,ord1906704
ord1393845,430,242,,759,430,ord1904802
ord1122023,20,242,,759,820,ord1892924
ord1468100,370,242,,759,140,ord1888908
ord1283987,370,242,,759,240,ord1881601
ord1048244,820,242,,759,500,ord1876291
ord1069823,760,242,,759,420,ord1874295
ord1255008,290,242,,759,950,ord1870971
ord1092891,570,242,,759,240,ord1861011
ord1070214,290,242,,759,690,ord1855771
ord1435187,350,242,,759,830,ord1841988
ord1253518,270,242,,759,880,ord1813806
ord1437473,680,242,,759,340,ord1812040
ord1365473,410,242,,759,900,ord1803508
ord1052963,260,242,,759,650,ord1798387
ord1089395,450,242,,759,930,ord1796520
ord1454029,400,242,,759,670,ord1788986
ord1110381,310,242,,759,1000,ord1787264
ord1115810,900,242,,759,210,ord1784969
ord1397723,110,242,,759,800,ord1399233
ord1568685,940,242,,759,370,ord1420720
ord1078228,20,242,,759,540,ord1780726
ord1576724,350,242,,759,320,ord1431152
ord1479551,430,242,,759,160,ord1435411
ord1459876,90,242,,759,230,ord1443761
ord1562247,670,242,,759,210,ord1472599
ord1556011,430,242,,759,960,ord1478908
ord1554417,920,242,,759,280,ord1193878
ord1535282,820,242,,759,900,ord1199313
ord1529044,500,242,,759,650,ord1199706
ord1499171,380,241,,759,260,ord1210181
ord1494219,100,241,,759,290,ord1466407
ord1493434,460,241,,759,400,ord1759709
ord1491285,920,241,,759,370,ord1774701
ord1485362,920,241,,759,260,ord1481155
ord1486951,280,241,,759,170,ord1348518
ord1475218,220,241,,759,330,ord1243805
ord1476188,310,241,,759,90,ord1253073
ord1474167,830,241,,759,540,ord957338
ord1470451,350,241,,759,100,ord1769831
ord1471037,310,241,,759,120,ord1448229
ord1460710,360,241,,759,670,ord997552
ord1452223,380,241,,759,310,ord1002693
ord1446269,180,241,,759,660,ord1006619
ord1439183,820,241,,759,270,ord1026266
ord1408308,760,241,,759,780,ord1038919
ord1397944,100,241,,759,370,ord1069650
ord1389269,650,241,,759,720,ord1069916
ord1381484,660,241,,759,620,ord1076779
ord1375879,510,241,,759,490,ord1091423
ord1353066,830,241,,759,840,ord1769177
ord1346984,910,241,,759,200,ord1761953
ord1345293,180,241,,759,140,ord1746044
ord1341168,1000,241,,759,330,ord1744564
ord1329627,110,241,,759,920,ord1743677
ord1316302,890,241,,759,280,ord1730736
ord1303334,920,241,,759,890,ord1693548
ord1296527,300,241,,759,960,ord1691833
ord1286873,640,241,,759,870,ord1678445
ord1281436,310,241,,759,260,ord1667364
ord1257561,210,241,,759,220,ord1645304
ord1254657,930,241,,759,130,ord1641619
ord1252955,740,241,,759,330,ord1634545
ord1250016,960,241,,759,800,ord1605520
ord1241016,470,241,,759,520,ord1585981
ord1240551,780,241,,759,340,ord1577781
ord1239916,900,241,,759,810,ord1553803
ord1237944,980,241,,759,860,ord1506081
ord1236030,960,241,,759,470,ord1502355
ord1220118,610,241,,759,790,ord1114030
ord1583386,280,241,,760,100,ord1477609
ord1211991,240,241,,760,110,ord1475516
ord1210662,850,241,,760,900,ord1472163
ord1204120,790,241,,760,700,ord1469451
ord1195169,500,241,,760,540,ord1463770
ord1197177,760,241,,760,220,ord1460810
ord1180394,990,241,,760,110,ord1451223
ord1180485,390,241,,760,560,ord1449843
ord1163147,590,241,,760,980,ord1429203
ord1138784,870,241,,760,430,ord1759841
ord1136147,990,241,,760,820,ord1402835
ord1993670,450,241,,760,530,ord1388743
ord1964345,170,241,,760,920,ord1386566
ord1942078,190,241,,760,450,ord1378485
ord1935493,1000,241,,760,930,ord1375252
ord1935206,550,241,,760,410,ord1357383
ord1915917,340,241,,760,830,ord1355661
ord1043254,800,241,,760,350,ord1347026
ord1055032,110,241,,760,400,ord1344647
ord1062880,630,241,,760,750,ord1345763
ord1071419,290,241,,760,470,ord1341186
ord1089399,480,241,,760,210,ord1338654
ord1091292,140,241,,760,650,ord1318970
ord1091756,120,241,,760,680,ord1286399
ord1105762,710,241,,760,120,ord1282926
ord1110394,390,241,,760,580,ord1278510
ord1110914,690,241,,760,360,ord1255011
ord1118936,390,241,,760,910,ord1252380
ord1111439,510,241,,760,720,ord1251173
ord1122086,310,241,,760,650,ord1233618
ord1128944,490,241,,760,250,ord1231986
ord1848544,790,241,,760,820,ord1230525
ord1826705,790,241,,760,720,ord1229869
ord1822210,200,241,,760,880,ord1228275
ord1820298,330,241,,760,890,ord1225741
ord1810462,170,241,,760,300,ord1217679
ord1787350,980,241,,760,130,ord1195926
ord1768686,320,241,,760,370,ord1192557
ord1760764,740,241,,760,550,ord1179282
ord1756636,670,241,,760,980,ord1175618
ord1752327,320,241,,760,310,ord1169146
ord1742003,970,241,,760,140,ord1164198
ord1735539,270,241,,760,280,ord1160953
ord1717477,450,241,,760,750,ord1158603
ord1680332,170,241,,760,300,ord1139707
ord1667318,650,241,,760,250,ord1137954
ord1662879,300,241,,760,860,ord1128736
ord1613064,750,241,,760,160,ord1093965
ord1600058,960,241,,760,870,ord1057287
ord1589656,250,241,,760,180,ord1052977
ord1556022,700,241,,760,730,ord1048128
ord1542789,190,241,,760,510,ord1037518
ord1538230,870,241,,760,840,ord1032073
ord1530690,390,241,,760,830,ord1026575
ord1530946,100,241,,760,940,ord1998477
ord1526846,610,241,,760,160,ord1987906
ord1522233,330,241,,760,460,ord1967893
ord1502920,830,240,,760,430,ord1963065
ord1617933,900,240,,760,160,ord1000730
ord1474638,130,240,,760,450,ord993036
ord1467508,760,240,,760,1000,ord987508
ord1447358,410,240,,760,400,ord979201
ord1437941,100,240,,760,980,ord1946869
ord1422996,240,240,,760,890,ord1930854
ord1421127,480,240,,760,250,ord1918282
ord1418655,890,240,,760,470,ord967635
ord1399240,300,240,,760,340,ord963698
ord1579934,410,240,,760,820,ord1890096
ord670641,350,240,,760,540,ord1882968
ord1368216,560,240,,760,470,ord1013575
ord823255,350,240,,760,830,ord939799
ord1362835,440,240,,760,680,ord1098401
ord1342824,660,240,,760,530,ord1024175
ord1340545,460,240,,760,620,ord974492
ord1333899,970,240,,760,160,ord949148
ord1323940,700,240,,760,310,ord944482
ord1317103,830,240,,760,220,ord940198
ord1315507,150,240,,760,150,ord935472
ord1308859,470,240,,760,380,ord1841008
ord1286215,610,240,,760,580,ord1832248
ord1284666,570,240,,760,210,ord1818224
ord1273396,930,240,,760,720,ord1817235
ord1273209,890,240,,760,400,ord1813513
ord1271487,960,240,,760,850,ord1807496
ord1269761,320,240,,760,270,ord1793289
ord1263152,890,240,,760,620,ord1788034
ord1259214,940,240,,760,390,ord1711901
ord1257939,720,240,,760,170,ord1708261
ord1246719,610,240,,760,940,ord1705560
ord1246103,170,240,,760,510,ord1702385
ord1233407,720,240,,760,730,ord919054
ord1232683,500,240,,760,800,ord1667174
ord1232203,360,240,,760,580,ord1637112
ord1226139,520,240,,760,600,ord1603460
ord1221787,520,240,,760,200,ord1594070
ord1216936,310,240,,760,190,ord1591849
ord1194108,790,240,,760,810,ord1583211
ord1190543,510,240,,760,790,ord1575905
ord1179001,750,240,,760,210,ord1570033
ord1169762,180,240,,760,270,ord1545494
ord1168235,200,240,,760,680,ord1536570
ord1140826,330,240,,760,100,ord1528645
ord1135826,460,240,,760,400,ord1499927
ord1126156,920,240,,760,400,ord933661
ord1120044,230,240,,761,700,ord1490804
ord1118966,290,240,,761,600,ord1486436
ord1088290,710,240,,761,410,ord1484308
ord1083188,740,240,,761,750,ord1452847
ord1071836,160,240,,761,470,ord1393304
ord1071290,330,240,,761,650,ord1353473
ord1064398,1000,240,,761,620,ord1348612
ord353742,840,240,,761,880,ord1337303
ord747029,20,240,,761,260,ord1321512
ord540052,230,240,,761,490,ord1301910
ord1994710,780,240,,761,170,ord1297287
ord1993969,110,240,,761,610,ord1294159
ord1947386,380,240,,761,520,ord1288274
ord1944779,790,240,,761,540,ord1268456
ord1925675,560,240,,761,200,ord1258882
ord1917680,710,240,,761,390,ord1255794
ord1913125,220,240,,761,1000,ord1250516
ord1899409,130,240,,761,200,ord1248996
ord1889251,670,240,,761,740,ord1248929
ord1878480,350,240,,761,450,ord1232692
ord1876057,300,240,,761,900,ord1184154
ord1873898,410,240,,761,880,ord1138452
ord1852897,530,240,,761,740,ord1127261
ord1851174,690,240,,761,860,ord1120295
ord1813550,270,240,,761,790,ord1108147
ord1808166,810,240,,761,600,ord1106911
ord1795898,140,240,,761,650,ord1106794
ord1769533,100,240,,761,930,ord1102564
ord1764505,160,240,,761,600,ord1095946
ord1764873,1000,240,,761,850,ord1088431
ord1761113,560,240,,761,280,ord1073628
ord1744583,270,240,,761,840,ord1056790
ord1730671,490,240,,761,140,ord1030461
ord1720128,570,240,,761,190,ord1015370
ord1713351,390,240,,761,230,ord1757965
ord1695419,410,240,,761,650,ord1011021
ord1688142,590,240,,761,110,ord1995651
ord1679196,800,240,,761,900,ord1993739
ord1678246,980,240,,761,920,ord1968262
ord1673372,360,240,,761,800,ord1940589
ord1662966,430,240,,761,530,ord1938085
ord1639388,270,240,,761,330,ord967214
ord1628811,710,240,,761,390,ord950708
ord1624994,820,240,,761,310,ord943119
ord1624511,990,240,,761,620,ord1878308
ord1623158,810,240,,761,660,ord1857557
ord824545,880,240,,761,470,ord1855188
ord449599,930,240,,761,730,ord1855401
ord448904,470,240,,761,620,ord1829404
ord563552,170,240,,761,290,ord1828647
ord821890,560,240,,761,650,ord1826551
ord404671,950,240,,761,490,ord1825745
ord399192,870,240,,761,570,ord1824218
ord399776,780,240,,761,160,ord1816541
ord1571356,280,240,,761,30,ord505372
ord1568521,960,240,,761,590,ord818474
ord1557210,200,240,,761,910,ord891512
ord1552772,750,240,,761,410,ord908418
ord1542414,370,240,,761,590,ord501157
ord1541521,910,240,,761,650,ord1812962
ord728089,690,240,,761,740,ord1812908
ord1505991,550,240,,761,950,ord1810123
ord697046,660,240,,761,380,ord487213
ord411925,900,240,,761,860,ord1800789
ord669014,330,240,,761,310,ord1797876
ord769499,190,240,,761,750,ord1797586
ord381227,500,239,,761,670,ord1793409
ord1458992,590,239,,761,970,ord1790660
ord1450395,680,239,,761,120,ord600656
ord1447324,630,239,,761,980,ord485094
ord1447438,290,239,,761,970,ord711216
ord1429269,910,239,,761,190,ord705409
ord1412740,820,239,,761,570,ord599882
ord1407107,160,239,,761,70,ord543633
ord1407297,550,239,,761,550,ord595420
ord1404416,880,239,,761,650,ord592543
ord1395040,420,239,,761,410,ord806311
ord1388847,690,239,,761,520,ord684992
ord1386183,780,239,,761,40,ord650128
ord1386750,820,239,,761,150,ord625121
ord1387933,760,239,,761,430,ord683468
ord1379724,780,239,,761,870,ord912856
ord1378080,520,239,,761,360,ord908268
ord1372588,380,239,,761,970,ord1754575
ord1360373,450,239,,761,530,ord1750999
ord1355970,230,239,,761,810,ord1720264
ord1346071,570,239,,761,740,ord1698464
ord1330984,400,239,,761,850,ord865229
ord1291203,920,239,,761,390,ord872971
ord1290719,660,239,,761,500,ord855583
ord1574237,920,239,,761,740,ord841324
ord315126,800,239,,761,390,ord1643927
ord651033,780,239,,761,580,ord1600089
ord674313,960,239,,761,760,ord831538
ord363253,450,239,,761,820,ord795864
ord624507,760,239,,761,190,ord794964
ord622367,410,239,,761,750,ord801816
ord1211222,960,239,,761,260,ord795585
ord1209561,500,239,,761,120,ord1585814
ord1204704,310,239,,761,520,ord1571249
ord1202583,330,239,,761,640,ord1568890
ord1201417,570,239,,761,430,ord1560630
ord1199605,690,239,,761,850,ord1551585
ord1145279,150,239,,761,210,ord1532613
ord1145425,240,239,,761,390,ord1520756
ord1137470,810,239,,761,850,ord1519462
ord567875,940,239,,761,440,ord1519655
ord1130510,630,239,,761,940,ord1513955
ord726490,860,239,,761,720,ord1511260
ord665846,970,239,,761,320,ord1511549
ord298565,570,239,,761,810,ord1509296
ord574442,310,239,,761,770,ord1505627
ord572869,840,239,,761,180,ord836171
ord568512,320,239,,761,560,ord757684
ord325489,570,239,,761,960,ord788694
ord286475,380,239,,761,690,ord759683
ord285512,780,239,,761,210,ord745730
ord710581,640,239,,762,800,ord838895
ord289803,390,239,,762,330,ord1483634
ord592583,830,239,,762,870,ord1465553
ord602968,540,239,,762,810,ord1501428
ord727700,650,239,,762,300,ord274452
ord323742,870,239,,762,880,ord1382756
ord649695,410,239,,762,490,ord1367959
ord665772,410,239,,762,350,ord1365999
ord698598,890,239,,762,650,ord1360851
ord287791,320,239,,762,100,ord1342115
ord1128226,680,239,,762,1000,ord1303508
ord1109989,410,239,,762,170,ord1284914
ord1102354,960,239,,762,570,ord1282690
ord1100750,190,239,,762,260,ord1275806
ord1081181,470,239,,762,360,ord1265917
ord1047779,930,239,,762,210,ord1256805
ord1045268,500,239,,762,480,ord1246462
ord1043449,120,239,,762,760,ord1244274
ord1016152,600,239,,762,390,ord1241661
ord1993968,840,239,,762,680,ord1241476
ord997534,780,239,,762,810,ord1236292
ord1967862,550,239,,762,380,ord1232485
ord1954368,990,239,,762,590,ord1225722
ord1951166,200,239,,762,590,ord1224221
ord1948141,870,239,,762,220,ord1213701
ord975895,720,239,,762,160,ord1186967
ord1941571,380,239,,762,420,ord1180505
ord979904,750,239,,762,870,ord1174134
ord975676,450,239,,762,400,ord1164168
ord944606,580,239,,762,470,ord1156818
ord1908320,600,239,,762,1000,ord1143729
ord482361,620,239,,762,370,ord1128217
ord1899845,860,239,,762,460,ord658884
ord1892586,220,239,,762,910,ord634585
ord1891183,220,239,,762,340,ord569291
ord1880849,210,239,,762,200,ord899788
ord1017013,270,239,,762,260,ord721299
ord986131,810,239,,762,550,ord621575
ord945528,910,239,,762,260,ord645933
ord468919,270,239,,762,350,ord572717
ord477314,840,239,,762,520,ord726345
ord494607,250,239,,762,550,ord639204
ord519884,910,239,,762,810,ord558453
ord473631,850,239,,762,210,ord862459
ord560389,510,239,,762,530,ord897176
ord559405,930,239,,762,450,ord590009
ord482051,980,239,,762,820,ord603469
ord1871234,200,239,,762,1000,ord682019
ord1849600,130,239,,762,400,ord1110722
ord1848550,850,239,,762,630,ord1082793
ord921634,730,239,,762,540,ord1084069
ord1831845,800,239,,762,410,ord1064224
ord1800900,800,239,,762,430,ord1050822
ord1797431,880,239,,762,470,ord1034774
ord1795490,610,239,,762,600,ord515953
ord921308,420,239,,762,330,ord511041
ord923440,140,239,,762,320,ord1012940
ord1782284,280,239,,762,400,ord1010806
ord1775572,600,239,,762,750,ord1006152
ord1763902,230,239,,762,920,ord1994481
ord1763642,280,239,,762,730,ord1000046
ord1758735,300,239,,762,140,ord991473
ord1752829,420,239,,762,380,ord1979039
ord1750786,100,239,,762,490,ord985702
ord1736888,520,239,,762,270,ord982796
ord1729151,580,239,,762,940,ord984490
ord1728019,560,239,,762,900,ord1966325
ord1705245,260,239,,762,980,ord980288
ord1699653,270,239,,762,240,ord1956054
ord859890,770,239,,762,810,ord975372
ord872071,990,239,,762,440,ord973769
ord860599,250,239,,762,510,ord1941742
ord930205,430,239,,762,440,ord1939085
ord883796,860,239,,762,190,ord969280
ord872048,340,239,,762,640,ord1937070
ord448379,300,239,,762,480,ord1936557
ord457451,430,239,,762,840,ord958149
ord466246,800,239,,762,370,ord1915911
ord1677552,180,239,,762,670,ord955796
ord1674135,590,239,,762,220,ord1885857
ord1661778,150,239,,762,510,ord1883844
ord843721,880,239,,762,980,ord478617
ord827125,370,239,,762,620,ord538459
ord826866,880,239,,762,860,ord541228
ord420419,160,239,,762,680,ord550395
ord416508,560,239,,762,290,ord485317
ord1631762,560,239,,762,610,ord499034
ord1632382,1000,239,,762,450,ord532916
ord410885,130,239,,762,320,ord278093
ord819685,500,239,,762,750,ord504591
ord411315,450,239,,762,810,ord1865725
ord405500,560,239,,762,360,ord1858759
ord1613289,170,239,,762,480,ord1835496
ord1611586,160,239,,762,160,ord931713
ord1607065,790,239,,762,320,ord274381
ord1584735,280,239,,762,690,ord914282
ord1568435,930,239,,762,440,ord1816600
ord787792,130,239,,762,730,ord1806609
ord399142,330,239,,762,770,ord899808
ord764401,350,239,,762,150,ord1790058
ord1508119,450,239,,762,520,ord895060
ord752690,930,239,,762,770,ord890604
ord385790,660,239,,762,480,ord1730206
ord1503248,1000,238,,762,400,ord1725875
ord1494355,620,238,,762,750,ord1721610
ord1473874,790,238,,762,200,ord857286
ord1471770,810,238,,762,490,ord848824
ord1439743,610,238,,762,320,ord1703088
ord1431850,760,238,,762,650,ord1690882
ord337448,330,238,,762,310,ord1680428
ord1399661,520,238,,762,830,ord1676227
ord1397113,960,238,,762,920,ord1670406
ord1346735,180,238,,762,600,ord1662374
ord1345315,250,238,,762,960,ord1664370
ord1343420,240,238,,762,460,ord1664952
ord1326872,630,238,,762,360,ord1653581
ord1320101,360,238,,762,860,ord1650529
ord333052,410,238,,762,840,ord1643290
ord332516,690,238,,762,330,ord829432
ord717014,990,238,,762,440,ord837908
ord717493,1000,238,,762,680,ord823269
ord373024,210,238,,762,920,ord1625535
ord736210,760,238,,762,610,ord1624312
ord738413,300,238,,762,400,ord1613009
ord742237,620,238,,762,850,ord813324
ord746849,470,238,,762,760,ord1587361
ord219048,120,238,,762,930,ord1564615
ord678754,490,238,,762,470,ord1563408
ord663690,280,238,,762,960,ord1567728
ord334496,650,238,,762,550,ord1560109
ord1300227,910,238,,762,880,ord1556986
ord1298231,820,238,,762,100,ord1553547
ord648930,630,238,,762,280,ord785154
ord321355,660,238,,762,700,ord1533576
ord1266691,770,238,,762,480,ord1529456
ord1265855,480,238,,762,300,ord1528737
ord314010,310,238,,762,990,ord1519877
ord629830,910,238,,762,970,ord1519335
ord1244766,180,238,,762,650,ord1504229
ord1244184,940,238,,762,430,ord417196
ord792369,230,238,,762,840,ord406121
ord620098,270,238,,762,320,ord400161
ord1237765,440,238,,763,270,ord1491597
ord1233507,350,238,,763,250,ord1464569
ord306164,860,238,,763,1000,ord1463776
ord1221868,880,238,,763,550,ord287388
ord1217547,440,238,,763,200,ord1450797
ord1201025,510,238,,763,750,ord1440059
ord1188956,280,238,,763,650,ord1436808
ord1185548,150,238,,763,570,ord1409083
ord1181479,630,238,,763,790,ord730546
ord599952,360,238,,763,710,ord1366477
ord297913,410,238,,763,730,ord1363637
ord1174371,560,238,,763,330,ord1775776
ord581946,900,238,,763,320,ord1345742
ord1154969,220,238,,763,720,ord1334451
ord1149336,780,238,,763,900,ord1334711
ord573426,450,238,,763,510,ord729356
ord572290,290,238,,763,950,ord683825
ord1123476,290,238,,763,620,ord648326
ord1103741,220,238,,763,730,ord685143
ord1101892,920,238,,763,610,ord729159
ord1088819,650,238,,763,360,ord737971
ord1086183,620,238,,763,260,ord739986
ord1085650,950,238,,763,690,ord692143
ord1064145,980,238,,763,720,ord656946
ord1060710,740,238,,763,740,ord341452
ord1058740,400,238,,763,120,ord193782
ord1056616,980,238,,763,570,ord176983
ord1045182,750,238,,763,930,ord1303420
ord274714,150,238,,763,470,ord1291820
ord540363,560,238,,763,900,ord1275439
ord548642,310,238,,763,640,ord340111
ord552412,1000,238,,763,540,ord353304
ord563360,870,238,,763,430,ord1253269
ord532677,700,238,,763,750,ord1248006
ord251012,480,238,,763,160,ord1240612
ord262541,360,238,,763,360,ord1233721
ord249040,170,238,,763,110,ord1229380
ord1027221,250,238,,763,790,ord1225992
ord1025057,780,238,,763,710,ord1223473
ord1011413,440,238,,763,660,ord641022
ord1997885,320,238,,763,370,ord619079
ord1990424,590,238,,763,720,ord602700
ord1982083,520,238,,763,820,ord601921
ord1975298,580,238,,763,850,ord864254
