Lavender
 sell book,,,,Buy Book
 OrderID,Quantity,Price,,Price,Quantity,OrderID
ord1426882,190,241,,758,590,ord1131974
ord1401666,710,241,,758,640,ord1129612
ord1400312,800,241,,758,530,ord1031107
ord1383219,310,241,,758,860,ord557799
ord1379803,970,241,,758,870,ord555803
ord1368116,740,241,,758,450,ord539854
ord1351957,800,241,,758,140,ord1931888
ord1348871,350,241,,758,760,ord1080132
ord1341827,860,241,,758,900,ord536446
ord1339661,370,241,,758,980,ord958841
ord1335831,440,241,,758,800,ord1078101
ord1335465,390,241,,758,590,ord532763
ord1320870,970,241,,758,810,ord1066064
ord1318583,870,241,,758,830,ord267013
ord1306624,320,241,,758,790,ord1060852
ord1305890,460,241,,758,690,ord1057736
ord1271727,210,241,,758,640,ord1051269
ord1252502,560,241,,758,450,ord512001
ord1235126,510,241,,758,270,ord1032396
ord1979104,970,241,,758,970,ord957771
ord1976126,910,241,,758,760,ord505781
ord1960772,730,241,,758,970,ord502077
ord1953769,260,241,,758,470,ord473263
ord1935083,230,241,,758,230,ord1012637
ord1915065,530,241,,758,1000,ord1935979
ord1901517,930,241,,758,760,ord488159
ord1899786,440,241,,758,310,ord490745
ord1886445,900,241,,758,990,ord976611
ord1861217,1000,241,,758,610,ord966994
ord1855034,370,241,,758,640,ord490725
ord1833001,860,241,,758,340,ord1931609
ord1827547,260,241,,758,730,ord472514
ord1819556,670,241,,758,970,ord945354
ord1814754,980,241,,758,700,ord467877
ord1806417,290,241,,758,820,ord1903040
ord1777134,970,241,,758,130,ord1904731
ord1770694,870,241,,758,870,ord237230
ord1769858,600,241,,758,940,ord1879393
ord1759745,310,241,,758,730,ord932244
ord1752966,210,241,,758,560,ord1870109
ord1748075,980,241,,758,510,ord456210
ord1734573,460,241,,758,810,ord925476
ord1727451,410,241,,758,270,ord1849495
ord1720205,520,241,,758,230,ord1848694
ord1664491,260,241,,758,930,ord920833
ord1659940,480,241,,758,270,ord1844346
ord1654761,750,241,,758,410,ord1840373
ord1642180,300,241,,758,630,ord914922
ord1635494,120,241,,758,760,ord1837799
ord1605778,110,241,,758,120,ord1813763
ord1604432,570,241,,758,390,ord1795244
ord1571840,590,241,,758,180,ord1785999
ord1564350,500,241,,758,500,ord1784754
ord1552310,690,241,,758,700,ord1783582
ord1550570,590,241,,758,920,ord1782952
ord1549869,140,241,,758,610,ord1752889
ord1494060,650,240,,758,690,ord227909
ord1486675,940,240,,758,560,ord441955
ord1479668,120,240,,758,660,ord871656
ord1482109,120,240,,758,500,ord880100
ord1476573,830,240,,758,950,ord226777
ord1750709,280,240,,758,780,ord443420
ord1461938,790,240,,758,590,ord444468
ord1460097,990,240,,758,680,ord435015
ord1458991,810,240,,758,240,ord872478
ord1442544,180,240,,758,450,ord1747975
ord1440091,910,240,,758,610,ord1721711
ord1425740,350,240,,758,980,ord1717963
ord1423895,360,240,,758,590,ord860261
ord1407573,270,240,,758,100,ord859880
ord1384514,290,240,,758,230,ord417231
ord1377866,110,240,,758,210,ord1701653
ord1367011,680,240,,758,180,ord1693222
ord1362734,750,240,,758,420,ord840187
ord1346921,950,240,,758,690,ord411911
ord1345723,250,240,,758,850,ord1680981
ord1319841,130,240,,758,580,ord1646914
ord1317950,650,240,,758,190,ord810088
ord1313984,150,240,,758,400,ord400334
ord1266677,740,240,,758,700,ord399319
ord1261725,360,240,,758,900,ord807986
ord1254826,910,240,,758,770,ord1615126
ord1247572,710,240,,758,860,ord1607572
ord769854,410,240,,758,880,ord1593004
ord1951173,760,240,,758,110,ord1580614
ord1933482,170,240,,758,760,ord389159
ord1920658,460,240,,758,360,ord779754
ord1903424,750,240,,758,270,ord1572008
ord1873948,160,240,,758,300,ord1550035
ord1862136,550,240,,758,480,ord1526279
ord1816155,530,240,,758,850,ord374760
ord1794900,290,240,,758,510,ord1511221
ord1798369,460,240,,758,570,ord1499234
ord1800388,330,240,,758,770,ord1498307
ord1769977,560,240,,758,900,ord733229
ord1763148,460,240,,759,210,ord721072
ord1755173,720,240,,759,360,ord1447188
ord1753947,570,240,,759,570,ord380372
ord1728210,880,240,,759,110,ord1436348
ord1720678,850,240,,759,280,ord1432248
ord1681560,770,240,,759,520,ord1431329
ord1649862,270,240,,759,510,ord1426151
ord1642965,320,240,,759,430,ord1420707
ord1630628,430,240,,759,320,ord1416024
ord1614840,920,240,,759,160,ord1403157
ord1597406,250,240,,759,650,ord1397741
ord1597209,700,240,,759,480,ord683281
ord1595998,200,240,,759,480,ord683288
ord1578429,250,240,,759,920,ord676922
ord1559799,300,240,,759,590,ord380495
ord1538491,520,240,,759,170,ord672426
ord1519703,530,240,,759,350,ord336052
ord1503645,500,239,,759,580,ord1348463
ord1496034,830,239,,759,400,ord666738
ord1455102,450,239,,759,700,ord1339782
ord1452864,120,239,,759,160,ord657485
ord1447411,330,239,,759,520,ord1307352
ord1444612,460,239,,759,160,ord647964
ord1441406,170,239,,759,500,ord323299
ord1434250,920,239,,759,980,ord1295074
ord1424769,610,239,,759,590,ord1291634
ord1419462,190,239,,759,130,ord315277
ord1418084,620,239,,759,500,ord317090
ord1414211,880,239,,759,600,ord1269466
ord1396415,880,239,,759,810,ord630336
ord1382513,550,239,,759,320,ord620652
ord1380451,270,239,,759,500,ord1243795
ord1561501,580,239,,759,540,ord1238426
ord1361345,710,239,,759,630,ord615479
ord1355594,500,239,,759,580,ord611652
ord1349318,310,239,,759,920,ord607237
ord1333783,320,239,,759,900,ord245305
ord1331138,120,239,,759,540,ord1211256
ord1327585,910,239,,759,850,ord1211140
ord1308686,200,239,,759,270,ord975077
ord1284842,530,239,,759,760,ord1202276
ord1284309,450,239,,759,570,ord1182643
ord1279240,430,239,,759,640,ord1180187
ord1277018,400,239,,759,260,ord291145
ord1233540,440,239,,759,980,ord783398
ord673289,350,239,,759,950,ord1156609
ord731266,1000,239,,759,640,ord1150575
ord718015,530,239,,759,740,ord284689
ord733061,230,239,,759,850,ord1145685
ord630966,400,239,,759,660,ord1125935
ord637149,670,239,,759,750,ord1125737
ord649387,820,239,,759,980,ord1120155
ord751714,550,239,,759,910,ord278767
ord760400,530,239,,759,620,ord557120
ord652199,920,239,,759,280,ord1118187
ord1214807,200,239,,759,570,ord555658
ord1204424,150,239,,759,760,ord278361
ord1195615,840,239,,759,550,ord546592
ord1181753,340,239,,759,530,ord545857
ord1172394,450,239,,759,310,ord1096374
ord1151976,150,239,,759,430,ord1091858
ord1150538,320,239,,759,620,ord1078150
ord1148134,510,239,,759,410,ord1076198
ord662014,320,239,,759,670,ord533143
ord669549,700,239,,759,330,ord268343
ord607798,150,239,,759,540,ord1063643
ord589506,910,239,,759,760,ord1042467
ord584074,100,239,,759,500,ord515481
ord1099426,630,239,,759,840,ord1035634
ord1098366,130,239,,759,190,ord257607
ord1076907,260,239,,759,880,ord1019340
ord1068014,280,239,,759,830,ord501729
ord1055119,280,239,,759,1000,ord1994893
ord1964121,960,239,,759,480,ord248594
ord1951244,780,239,,759,300,ord492294
ord1947099,880,239,,759,200,ord1932323
ord1942004,870,239,,759,340,ord1990540
ord1935744,130,239,,759,870,ord999455
ord1933974,520,239,,759,910,ord1588063
ord1934157,630,239,,759,680,ord1965079
ord1914835,530,239,,759,960,ord1946882
ord1906765,560,239,,759,370,ord1931931
ord1110341,600,239,,759,410,ord241047
ord1115474,1000,239,,759,390,ord1920232
ord1115346,990,239,,759,600,ord1916515
ord986277,730,239,,759,760,ord1914383
ord1005785,200,239,,759,810,ord1903050
ord482823,220,239,,759,760,ord1900970
ord1124041,690,239,,759,990,ord238387
ord1127594,440,239,,759,110,ord938520
ord1130655,410,239,,759,420,ord1887702
ord1032242,330,239,,759,850,ord1889025
ord989197,570,239,,759,670,ord1875965
ord976458,600,239,,759,700,ord1872940
ord1885243,440,239,,759,160,ord235189
ord1883328,780,239,,759,850,ord921834
ord1875022,280,239,,759,800,ord1845859
ord1869204,850,239,,759,660,ord1839349
ord1868844,200,239,,759,140,ord914245
ord1867520,740,239,,759,670,ord1836249
ord1855897,700,239,,759,870,ord1804098
ord1845353,730,239,,759,180,ord1802486
ord1821263,610,239,,759,950,ord1796749
ord1816134,290,239,,759,850,ord230440
ord1815344,560,239,,759,640,ord230285
ord1809094,740,239,,759,810,ord365351
ord1793233,140,239,,759,950,ord908519
ord1772796,800,239,,759,420,ord888260
ord1770270,830,239,,759,430,ord1786245
ord1770501,790,239,,759,330,ord896220
ord1768921,480,239,,759,170,ord1773394
ord1749379,570,239,,759,870,ord728308
ord1747246,760,239,,759,770,ord1767898
ord1734616,1000,239,,759,870,ord1759801
ord1732924,800,239,,759,730,ord875983
ord1732153,400,239,,759,130,ord1752325
ord559644,830,239,,759,510,ord869318
ord565915,700,239,,759,680,ord732517
ord895015,240,239,,759,120,ord1732155
ord909338,590,239,,759,300,ord853660
ord916081,910,239,,759,770,ord1709194
ord908638,990,239,,759,840,ord1703957
ord859514,620,239,,759,860,ord413771
ord1697097,810,239,,759,810,ord831357
ord1669078,650,239,,759,950,ord1682128
ord1658759,390,239,,759,150,ord1667282
ord1651300,480,239,,759,630,ord823770
ord1648210,740,239,,759,170,ord1665687
ord1636469,360,239,,759,310,ord1661903
ord1636220,380,239,,759,890,ord1660848
ord1620921,130,239,,759,340,ord824403
ord838614,390,239,,759,120,ord821326
ord825906,920,239,,759,870,ord1655320
ord1603778,120,239,,759,470,ord1649879
ord1602334,520,239,,759,630,ord1646862
ord1592276,200,239,,759,760,ord403724
ord1591521,560,239,,759,310,ord814610
ord1574016,120,239,,759,810,ord207951
ord1567583,260,239,,759,470,ord1625132
ord1560903,680,239,,759,940,ord1622936
ord1545038,470,239,,759,450,ord802748
ord1132090,280,239,,759,100,ord1622343
ord842796,550,239,,759,580,ord205686
ord507101,890,239,,759,990,ord1617824
ord482474,470,239,,759,900,ord1615244
ord912082,720,239,,759,400,ord797718
ord544356,490,239,,759,220,ord1601942
ord781031,970,239,,759,440,ord1591057
ord523880,730,239,,759,830,ord1585867
ord923357,530,239,,759,670,ord1585599
ord1134541,610,239,,759,200,ord1578431
ord1138895,790,239,,759,800,ord1578142
ord947766,210,239,,759,430,ord1569607
ord779771,560,239,,759,220,ord200557
ord493730,860,239,,759,460,ord1560732
ord502592,970,239,,759,910,ord1554724
ord517001,710,239,,759,890,ord1543646
ord519996,470,239,,759,140,ord198603
ord547343,230,239,,759,740,ord1537879
ord1507645,190,238,,759,580,ord1495821
ord1507359,440,238,,759,1000,ord369596
ord1502177,730,238,,759,520,ord369264
ord1486668,400,238,,759,140,ord739050
ord1479828,860,238,,759,720,ord1477222
ord1463635,430,238,,760,210,ord1462519
ord1452944,210,238,,760,410,ord725902
ord1447207,520,238,,760,320,ord717047
ord1443161,480,238,,760,330,ord717116
ord1440610,630,238,,760,280,ord712689
ord1441455,940,238,,760,180,ord1429981
ord1436674,230,238,,760,320,ord392681
ord1430704,230,238,,760,390,ord1418399
ord1426361,700,238,,760,570,ord1394318
ord719109,200,238,,760,430,ord688661
ord719774,830,238,,760,460,ord686587
ord1407623,720,238,,760,420,ord684384
ord1402867,200,238,,760,980,ord1372282
ord1383801,790,238,,760,520,ord672697
ord1374924,360,238,,760,740,ord200451
ord1373192,120,238,,760,140,ord333353
ord1357313,890,238,,760,130,ord1347368
ord1354552,320,238,,760,490,ord666575
ord1340937,960,238,,760,340,ord329355
ord728271,490,238,,760,480,ord1309552
ord743536,910,238,,760,360,ord1309336
ord749450,150,238,,760,350,ord1299872
ord752412,260,238,,760,760,ord1296538
ord1335982,850,238,,760,630,ord321559
ord758013,300,238,,760,650,ord641378
ord717732,610,238,,760,170,ord1288914
ord1315594,570,238,,760,630,ord318262
ord1308712,840,238,,760,650,ord1277542
ord1305430,150,238,,760,810,ord626167
ord1305386,740,238,,760,720,ord311694
ord1302924,920,238,,760,270,ord311307
ord1286150,620,238,,760,320,ord1254868
ord637279,660,238,,760,910,ord1253551
ord1261216,710,238,,760,210,ord620522
ord639605,400,238,,760,900,ord1242900
ord654373,810,238,,760,660,ord1222758
ord655369,840,238,,760,780,ord302842
ord642034,780,238,,760,740,ord607490
ord630987,620,238,,760,100,ord300985
ord1241448,330,238,,760,190,ord602668
ord1231998,250,238,,760,770,ord1208246
ord1220978,880,238,,760,410,ord1203471
ord1223278,450,238,,760,440,ord389248
ord1224336,780,238,,760,680,ord582469
ord1210977,480,238,,760,440,ord1171799
ord1207667,580,238,,760,710,ord1169970
ord610610,800,238,,760,370,ord573147
ord1202874,600,238,,760,560,ord572480
ord605833,220,238,,760,270,ord286020
ord603629,360,238,,760,420,ord1147652
ord602450,860,238,,760,980,ord257763
ord1188877,780,238,,760,710,ord281676
ord598236,100,238,,760,920,ord1131404
ord592549,130,238,,760,490,ord557741
ord590951,120,238,,760,610,ord555255
ord1156726,230,238,,760,790,ord1108744
ord1156228,650,238,,760,190,ord550546
ord581985,340,238,,760,350,ord1105876
ord1126827,840,238,,760,630,ord1095345
ord1122359,400,238,,760,920,ord1092684
ord1117299,710,238,,760,260,ord1073187
ord496162,940,238,,760,660,ord1052898
ord511681,340,238,,760,730,ord520879
ord1104157,330,238,,760,970,ord520088
ord1103742,260,238,,760,980,ord1028632
ord1098144,690,238,,760,270,ord1027063
ord573445,590,238,,760,360,ord1026931
ord1087221,120,238,,760,690,ord1025450
ord1085185,870,238,,760,350,ord1020736
ord1058197,410,238,,760,180,ord1019820
ord1047272,430,238,,760,960,ord1008387
ord546225,430,238,,760,510,ord496658
ord544009,900,238,,760,500,ord249491
ord1993290,850,238,,760,600,ord1988136
ord1028689,550,238,,760,600,ord486095
ord1031262,940,238,,760,500,ord246775
ord1031841,960,238,,760,380,ord986681
ord531049,810,238,,760,150,ord245779
ord1036842,430,238,,760,320,ord982498
ord1043145,410,238,,760,400,ord1966635
ord1018436,610,238,,760,270,ord1962020
ord1007807,650,238,,760,310,ord1927499
ord1004427,410,238,,760,330,ord951557
ord1982526,490,238,,760,850,ord1921242
ord1970326,570,238,,760,970,ord1914638
ord1941686,840,238,,760,220,ord468106
ord1921861,270,238,,760,750,ord946390
ord977154,750,238,,760,650,ord1904353
ord978456,600,238,,760,630,ord1902660
ord1920312,900,238,,760,250,ord942440
ord1913657,200,238,,760,430,ord1898459
ord513307,790,238,,760,340,ord939612
ord513121,120,238,,760,800,ord463678
ord508984,760,238,,760,370,ord1887227
ord509364,680,238,,760,640,ord1886305
ord496443,530,238,,760,580,ord1887069
ord566576,540,238,,760,980,ord935901
ord490570,460,238,,760,300,ord1882972
ord1894785,840,238,,760,290,ord931801
ord1882337,170,238,,760,430,ord1865346
ord1864351,970,238,,760,430,ord234601
ord1818346,520,238,,760,450,ord456918
ord1815336,290,238,,760,400,ord1834473
ord1809692,510,238,,760,670,ord444810
ord913544,360,238,,760,140,ord905566
ord913019,820,238,,760,1000,ord726900
ord911747,740,238,,760,450,ord229469
ord450669,610,238,,760,820,ord1792428
ord451613,350,238,,760,570,ord1781905
ord1789760,380,238,,760,480,ord228243
ord1788499,810,238,,760,90,ord887102
ord1785720,600,238,,760,590,ord882354
ord1770549,390,238,,760,260,ord1771077
ord1764365,180,238,,760,690,ord1770968
ord898889,570,238,,760,410,ord1770414
ord903330,880,238,,760,720,ord874010
ord1752739,730,238,,760,410,ord875401
ord1749999,640,238,,760,700,ord1762306
ord1738831,960,238,,760,420,ord1759413
ord878898,450,238,,760,380,ord1746839
ord878306,770,238,,760,1000,ord1745904
ord1730454,110,238,,760,360,ord1738978
ord1713765,970,238,,760,160,ord1731676
ord473005,580,238,,760,420,ord857653
ord1696840,90,238,,760,410,ord851899
ord1690431,910,238,,760,390,ord849100
ord1688309,120,238,,760,700,ord419460
ord848361,360,238,,760,210,ord1713964
ord1639481,680,238,,760,550,ord1712580
ord826891,310,238,,760,410,ord217208
ord1621080,640,238,,760,940,ord1702612
ord1589798,210,238,,760,780,ord213512
ord1572431,540,238,,760,970,ord1691847
ord1570267,260,238,,760,640,ord1691630
ord800907,600,238,,760,450,ord833523
ord801854,760,238,,760,920,ord832002
ord796881,620,238,,760,770,ord831987
ord1560013,960,238,,760,340,ord1675330
ord1554811,400,238,,760,740,ord829947
ord784092,190,238,,760,540,ord408210
ord781781,350,238,,760,440,ord818011
ord782241,400,238,,760,990,ord1644536
ord1541599,340,238,,760,800,ord208041
ord1529479,110,238,,760,170,ord1635872
ord1527988,640,238,,760,390,ord206888
ord1526007,260,238,,760,730,ord1631711
ord769694,810,238,,760,800,ord804876
ord1514373,780,237,,760,1000,ord394641
ord758297,990,237,,760,550,ord1603072
ord762130,950,237,,760,260,ord793582
ord1477548,470,237,,760,990,ord1592400
ord764404,280,237,,760,850,ord1581086
ord744169,280,237,,760,610,ord1574624
ord1471111,1000,237,,760,580,ord385163
ord1459518,610,237,,760,600,ord769182
ord1439982,810,237,,760,450,ord1551923
ord1433937,540,237,,760,220,ord1537517
ord1430936,340,237,,760,810,ord376649
ord721105,490,237,,760,240,ord1518570
ord1418012,380,237,,760,280,ord1502625
ord1416213,750,237,,760,570,ord371250
ord1413200,340,237,,760,720,ord735199
ord1780960,1000,237,,760,980,ord733040
ord1400946,660,237,,761,950,ord357861
ord1399533,250,237,,761,770,ord357746
ord1395765,1000,237,,761,610,ord1452688
ord1396261,460,237,,761,630,ord355032
ord1395712,860,237,,761,520,ord1451411
ord696556,420,237,,761,240,ord1433275
ord704139,690,237,,761,210,ord708370
ord1373595,710,237,,761,120,ord1409780
ord1366474,160,237,,761,900,ord346676
ord1366246,550,237,,761,230,ord1394820
ord1350563,550,237,,761,190,ord1392510
ord1339856,680,237,,761,990,ord1387835
ord685603,240,237,,761,490,ord684813
ord676080,590,237,,761,490,ord1376006
ord1330911,520,237,,761,200,ord732312
ord512789,600,237,,761,430,ord1359082
ord1322017,470,237,,761,420,ord671667
